date,SPY,QQQ,TQQQ,BIL
2024-08-01,530.4523315429688,454.88946533203125,31.0916690826416,84.75250244140625
2024-08-02,520.5762329101562,444.09259033203125,28.824565887451172,84.7988510131836
2024-08-05,505.41510009765625,430.8514709472656,26.312105178833008,84.7988510131836
2024-08-06,510.0747985839844,434.9683532714844,26.969661712646484,84.8173599243164
2024-08-07,506.6654052734375,430.25775146484375,26.10110092163086,84.83592987060547
2024-08-08,518.3782958984375,443.4197082519531,28.49087905883789,84.84518432617188
2024-08-09,520.6640625,445.7354431152344,28.878543853759766,84.8637466430664
2024-08-12,520.9376831054688,446.6954040527344,29.0748291015625,84.89154815673828
2024-08-13,529.5048217773438,457.77911376953125,31.189807891845703,84.90083312988281
2024-08-14,531.17529296875,457.9275817871094,31.24378776550293,84.91011047363281
2024-08-15,540.2797241210938,469.4962463378906,33.59430694580078,84.91936492919922
2024-08-16,541.4910278320312,470.09991455078125,33.68263626098633,84.96574401855469
2024-08-19,546.66845703125,476.2751770019531,34.98794174194336,84.96574401855469
2024-08-20,545.779541015625,475.2756652832031,34.77202606201172,84.9842758178711
2024-08-21,547.655029296875,477.49237060546875,35.24801254272461,85.0028076171875
2024-08-22,543.3568725585938,469.9217834472656,33.5550537109375,85.0028076171875
2024-08-23,549.1302490234375,475.0182800292969,34.610084533691406,85.03987884521484
2024-08-26,547.8211669921875,470.40667724609375,33.59430694580078,85.04915618896484
2024-08-27,548.5733642578125,471.81195068359375,33.87892150878906,85.06769561767578
2024-08-28,545.3887329101562,466.45806884765625,32.730648040771484,85.07695770263672
2024-08-29,545.4376220703125,465.7752380371094,32.55889892578125,85.07695770263672
2024-08-30,550.6443481445312,471.3270568847656,33.66791534423828,85.12332916259766
2024-09-03,539.312744140625,457.01708984375,30.596038818359375,85.15684509277344
2024-09-04,538.208740234375,455.8295593261719,30.335960388183594,85.16614532470703
2024-09-05,536.8997192382812,456.2550964355469,30.434110641479492,85.17544555664062
2024-09-06,527.8635864257812,444.0332946777344,27.96581268310547,85.22201538085938
2024-09-09,533.773681640625,449.7433166503906,29.006128311157227,85.22201538085938
2024-09-10,536.0988159179688,453.8998107910156,29.786365509033203,85.24995422363281
2024-09-11,541.5985107421875,463.7564392089844,31.685428619384766,85.24995422363281
2024-09-12,546.1605834960938,468.30865478515625,32.62269592285156,85.25926208496094
2024-09-13,549.0130615234375,470.40667724609375,33.04961013793945,85.3058090209961
2024-09-16,549.82373046875,468.32843017578125,32.607967376708984,85.32443237304688
2024-09-17,550.0484619140625,468.57586669921875,32.627601623535156,85.33373260498047
2024-09-18,548.4171142578125,466.54718017578125,32.200679779052734,85.35236358642578
2024-09-19,557.7755126953125,478.3434753417969,34.634620666503906,85.37097930908203
2024-09-20,556.8114013671875,477.4330139160156,34.413795471191406,85.40824890136719
2024-09-23,558.2027587890625,478.6985778808594,34.668968200683594,85.41756439208984
2024-09-24,559.7998657226562,481.0075988769531,35.15968322753906,85.42686462402344
2024-09-25,558.5653076171875,481.45355224609375,35.28275680541992,85.44547271728516
2024-09-26,560.77978515625,485.07073974609375,36.03105163574219,85.44547271728516
2024-09-27,559.9664916992188,482.3751525878906,35.41075897216797,85.4734115600586
2024-09-30,562.21044921875,483.68328857421875,35.68644332885742,85.48270416259766
2024-10-01,557.173828125,476.9444274902344,34.17510223388672,85.50234985351562
2024-10-02,557.4090576171875,477.61834716796875,34.30309295654297,85.51170349121094
2024-10-03,556.3900146484375,477.2615661621094,34.224327087402344,85.53040313720703
2024-10-04,561.4461669921875,482.9400329589844,35.430450439453125,85.5490951538086
2024-10-07,556.370361328125,477.7669982910156,34.263702392578125,85.56778717041016
2024-10-08,561.6323852539062,484.90228271484375,35.75043487548828,85.56778717041016
2024-10-09,565.5223999023438,488.7176513671875,36.61195373535156,85.5771484375
2024-10-10,564.53271484375,488.1626892089844,36.48395919799805,85.58650207519531
2024-10-11,567.9132690429688,488.9257507324219,36.57749938964844,85.63323974609375
2024-10-14,572.5579223632812,493.028564453125,37.51285171508789,85.62388610839844
2024-10-15,568.1091918945312,486.4383239746094,36.01628494262695,85.65192413330078
2024-10-16,570.5785522460938,486.4977722167969,35.99658966064453,85.65192413330078
2024-10-17,570.6275024414062,486.834716796875,36.104888916015625,85.67062377929688
